tf,dc,adx,struct,shorts,stop,rr,ret,pf,n,win,dd
4h,20,0.0,True,True,2.0,1.5,-0.03287781271791024,0.8257129037727896,30,0.36666666666666664,-0.04207546561653397
4h,20,0.0,True,True,2.0,2.0,-0.02985754651001893,0.8502678988940694,29,0.3103448275862069,-0.05016484072380967
4h,20,0.0,True,True,2.0,3.0,-0.06453459199443967,0.6290766808616547,22,0.18181818181818182,-0.08728084388746793
4h,20,0.0,True,True,3.0,1.0,-0.01624612218460375,0.8724935409621606,25,0.48,-0.05034826840629825
4h,20,0.0,True,True,3.0,1.5,-0.029767781307632912,0.7652199782431396,20,0.35,-0.059576990550411324
4h,20,0.0,True,True,3.0,2.0,-0.06167062670365053,0.5360571192582363,18,0.2222222222222222,-0.07759193728155522
4h,20,0.0,True,True,3.0,3.0,-0.04368046836599393,0.6501277561117216,16,0.1875,-0.08589898483290082
4h,20,0.0,True,False,1.5,1.0,-0.03735030469308109,0.7157043097357578,23,0.43478260869565216,-0.05544130635671751
4h,20,0.0,True,False,1.5,1.5,-0.02302517051345565,0.8148288224434838,19,0.3684210526315789,-0.059714530480016625
4h,20,0.0,True,False,1.5,2.0,-0.03681071985763795,0.7244787472514421,18,0.2777777777777778,-0.06865249594193101
4h,20,0.0,True,False,1.5,3.0,-0.03590688358844074,0.7096716822628798,15,0.2,-0.08066689280374773
4h,20,0.0,True,False,2.0,1.0,-0.006130851416310867,0.9401692027110706,20,0.5,-0.03965827499562635
4h,20,0.0,True,False,2.0,1.5,-0.025471521051309898,0.77159218809324,17,0.35294117647058826,-0.049060709418911275
4h,20,0.0,True,False,2.0,2.0,-0.04361046799972845,0.6369544911472348,16,0.25,-0.06990353360950852
4h,20,0.0,True,False,3.0,1.0,-0.03254143599040893,0.6335374174943355,15,0.4,-0.05031006002646765
4h,20,0.0,False,True,1.5,1.0,-0.13658544341564538,0.6734709931345384,76,0.42105263157894735,-0.13658544341564538
4h,20,0.0,False,True,1.5,1.5,-0.0472407724267927,0.8859071115979048,67,0.3880597014925373,-0.08084751959827974
4h,20,0.0,False,True,1.5,2.0,-0.08971411980708088,0.7699774514866289,58,0.29310344827586204,-0.12169662637236256
4h,20,0.0,False,True,1.5,3.0,-0.07367378271410618,0.8125294066380432,53,0.22641509433962265,-0.1308077007547025
4h,20,0.0,False,True,2.0,1.0,-0.04730920402655414,0.8675399484852716,69,0.4782608695652174,-0.058967209430387246
4h,20,0.0,False,True,2.0,1.5,-0.03142672654793477,0.9027738262185523,54,0.3888888888888889,-0.07814033183838798
4h,20,0.0,False,True,2.0,2.0,-0.04610941828754589,0.8631299002034188,51,0.3137254901960784,-0.10946100697885708
4h,20,0.0,False,True,2.0,3.0,-0.04900610634604696,0.7977437718447846,32,0.21875,-0.08876718664491434
4h,20,0.0,False,True,3.0,1.0,-0.01904852481525232,0.9098322025282761,43,0.4883720930232558,-0.061274392434200076
4h,20,0.0,False,True,3.0,1.5,-0.007110582280675626,0.9600207454503396,30,0.4,-0.04598357973788836
4h,20,0.0,False,True,3.0,2.0,-0.08997213662971626,0.49162296623843915,24,0.20833333333333334,-0.08997213662971626
4h,20,0.0,False,True,3.0,3.0,-0.07316271512141792,0.5859607328622061,23,0.17391304347826086,-0.0963038787345657
4h,20,0.0,False,False,1.5,1.0,-0.014438814723130022,0.9223161580205819,36,0.5,-0.06009523565924424
4h,20,0.0,False,False,1.5,1.5,0.002149183433198365,1.0113677461194759,31,0.41935483870967744,-0.0645555473916668
4h,20,0.0,False,False,1.5,2.0,-0.02127219319994378,0.891925240744111,28,0.32142857142857145,-0.07002073639508999
4h,20,0.0,False,False,1.5,3.0,0.009040099040230398,1.045322781151841,26,0.2692307692307692,-0.05025929519360961
4h,20,0.0,False,False,2.0,1.0,0.020138950828874735,1.1289800145155884,33,0.5454545454545454,-0.04955045104684297
4h,20,0.0,False,False,2.0,1.5,0.021216308520719096,1.136139765978225,27,0.4444444444444444,-0.053732568514032075
4h,20,0.0,False,False,2.0,2.0,0.0013901515936909359,1.0079270689047535,26,0.34615384615384615,-0.059018374073483426
4h,20,0.0,False,False,2.0,3.0,0.05325569388515761,1.42696449754018,18,0.3333333333333333,-0.04936521398312599
4h,20,0.0,False,False,3.0,1.0,-0.005361240587691829,0.9558045249283756,24,0.5,-0.04872924925808053
4h,20,0.0,False,False,3.0,1.5,0.006316302730215995,1.0567838896599313,19,0.42105263157894735,-0.043310377734431804
4h,20,0.0,False,False,3.0,2.0,0.01527050423024301,1.1524215591761058,16,0.375,-0.039393977556670956
4h,20,20.0,True,True,1.5,1.0,-0.04880298052202847,0.6942204150440576,28,0.42857142857142855,-0.06434124371657868
4h,20,20.0,True,True,1.5,1.5,-0.04869059948221133,0.6949790448561127,24,0.3333333333333333,-0.05612821229712506
4h,20,20.0,True,True,1.5,2.0,-0.07592245023920352,0.5394756630646181,22,0.22727272727272727,-0.09051488894077941
4h,20,20.0,True,True,1.5,3.0,-0.03762127570642548,0.7418355214982125,19,0.21052631578947367,-0.0895534782723163
4h,20,20.0,True,True,2.0,1.0,-0.026761567356567095,0.8053759269814191,26,0.46153846153846156,-0.04160041344385468
4h,20,20.0,True,True,2.0,1.5,-0.06212141811535765,0.5683104840686843,21,0.2857142857142857,-0.07363334721617398
4h,20,20.0,True,True,2.0,2.0,-0.08179580847639734,0.4607200960712016,20,0.2,-0.09720392376525522
4h,20,20.0,True,True,2.0,3.0,-0.054300349977415174,0.5932151483962015,17,0.17647058823529413,-0.08691853435541597
4h,20,20.0,True,True,3.0,1.0,-0.05083487816161325,0.5505584687642274,19,0.3684210526315789,-0.06745998729149816
4h,20,20.0,True,True,3.0,1.5,-0.055534245596320586,0.5490938733110855,18,0.2777777777777778,-0.06829112049872854
4h,20,20.0,True,True,3.0,2.0,-0.06990577568906842,0.4278573707504771,16,0.1875,-0.07756594311723553
4h,20,20.0,True,True,3.0,3.0,-0.06918296540705215,0.43193020142523053,15,0.13333333333333333,-0.09445448762661657
4h,20,20.0,True,False,1.5,1.0,-0.04432610308591323,0.5614912605220291,16,0.375,-0.060923410584418525
4h,20,20.0,False,True,1.5,1.0,-0.10266483788799508,0.6463559343230597,51,0.4117647058823529,-0.11479163270024217
4h,20,20.0,False,True,1.5,1.5,-0.061679755611769194,0.787643107358109,47,0.3617021276595745,-0.11409489888813473
4h,20,20.0,False,True,1.5,2.0,-0.11086024233295033,0.6018082574117537,40,0.25,-0.16649116693535237
4h,20,20.0,False,True,1.5,3.0,-0.07645230024464689,0.7285927288404346,38,0.21052631578947367,-0.14863553253594874
4h,20,20.0,False,True,2.0,1.0,-0.041600875733663445,0.8296543607371896,47,0.46808510638297873,-0.06302079086947898
4h,20,20.0,False,True,2.0,1.5,-0.08770394405083948,0.6388869480426432,38,0.3157894736842105,-0.1238935587453267
4h,20,20.0,False,True,2.0,2.0,-0.09613253101263708,0.6178452798474844,36,0.25,-0.12863277801413697
4h,20,20.0,False,True,2.0,3.0,-0.06501305649023037,0.6687118311355794,26,0.19230769230769232,-0.11354052383611124
4h,20,20.0,False,True,3.0,1.0,-0.04322794683286735,0.7694286827689756,36,0.4444444444444444,-0.07729486192307744
4h,20,20.0,False,True,3.0,1.5,-0.04178915465901223,0.7795748162191719,31,0.3548387096774194,-0.06777258937707031
4h,20,20.0,False,True,3.0,2.0,-0.08336017700499176,0.5590429437690185,26,0.23076923076923078,-0.08336017700499176
4h,20,20.0,False,True,3.0,3.0,0.004590087935625098,1.0335922014831427,19,0.2631578947368421,-0.03859343949052241
4h,20,20.0,False,False,1.5,1.0,-0.0574125156436085,0.6439616891006331,27,0.4074074074074074,-0.07224059570131314
4h,20,20.0,False,False,1.5,1.5,-0.07197421283819694,0.5722549143538498,24,0.2916666666666667,-0.07553438320140027
4h,20,20.0,False,False,1.5,2.0,-0.1102561988184847,0.39465064558416174,23,0.17391304347826086,-0.1102561988184847
4h,20,20.0,False,False,1.5,3.0,-0.09282245245833143,0.46347340563244505,21,0.14285714285714285,-0.09282245245833143
4h,20,20.0,False,False,2.0,1.0,-0.03515174653071118,0.7471302314833529,25,0.44,-0.04175386988540286
4h,20,20.0,False,False,2.0,1.5,-0.09478065788986056,0.41371589348816584,22,0.22727272727272727,-0.09478065788986056
4h,20,20.0,False,False,2.0,2.0,-0.11536440787434954,0.31465872527633054,21,0.14285714285714285,-0.11536440787434954
4h,20,20.0,False,False,2.0,3.0,-0.053288999359416445,0.603286100604753,17,0.17647058823529413,-0.07725446874562114
4h,20,20.0,False,False,3.0,1.0,-0.05062487206869415,0.5902871233868493,21,0.38095238095238093,-0.05062487206869415
4h,20,20.0,False,False,3.0,1.5,-0.04439720151747295,0.612043849433723,17,0.29411764705882354,-0.0478747326354616
4h,20,20.0,False,False,3.0,2.0,-0.03197408433622917,0.6956666093688709,15,0.26666666666666666,-0.0478747326354616
4h,20,25.0,True,True,1.5,1.0,-0.02983940415244124,0.7891097253928527,26,0.46153846153846156,-0.05480284124123325
4h,20,25.0,True,True,1.5,1.5,-0.029499450178187003,0.790540935005515,22,0.36363636363636365,-0.04601060100173526
4h,20,25.0,True,True,1.5,2.0,-0.05676161533033741,0.6158740484705562,20,0.25,-0.08110766836021321
4h,20,25.0,True,True,1.5,3.0,-0.01980933250848793,0.8451356038872827,17,0.23529411764705882,-0.08041517074350812
4h,20,25.0,True,True,2.0,1.0,-0.007771089485468341,0.9346459093250572,24,0.5,-0.03196245921880547
4h,20,25.0,True,True,2.0,1.5,-0.04386514496741889,0.6508851070925683,19,0.3157894736842105,-0.06446394005582823
4h,20,25.0,True,True,2.0,2.0,-0.06273753846218699,0.5298344978262779,18,0.2222222222222222,-0.08723251973863788
4h,20,25.0,True,True,2.0,3.0,-0.035304927514620776,0.6949262382764273,15,0.2,-0.077766556180075
4h,20,25.0,True,True,3.0,1.0,-0.03230096025815887,0.6627127056892547,17,0.4117647058823529,-0.05875545274726934
4h,20,25.0,True,True,3.0,1.5,-0.03585391338594779,0.6573441481346374,16,0.3125,-0.05840035748118444
4h,20,25.0,True,False,1.5,1.0,-0.03499146741678383,0.618617882397022,15,0.4,-0.0517508906946228
4h,20,25.0,False,True,1.5,1.0,-0.0993972608041731,0.5858892798005956,41,0.3902439024390244,-0.12043964493818171
4h,20,25.0,False,True,1.5,1.5,-0.05802376568189627,0.7507113240010997,37,0.35135135135135137,-0.10618564146438525
4h,20,25.0,False,True,1.5,2.0,-0.06269979274819615,0.7145787335233781,32,0.28125,-0.1375362685746523
4h,20,25.0,False,True,1.5,3.0,-0.034584498980894884,0.8428973389951808,30,0.23333333333333334,-0.12827829848661243
4h,20,25.0,False,True,2.0,1.0,-0.022088723286550538,0.8826537645439303,37,0.4864864864864865,-0.05517209101769027
4h,20,25.0,False,True,2.0,1.5,-0.03258805021342526,0.8208598114439365,30,0.36666666666666664,-0.08558081696571629
4h,20,25.0,False,True,2.0,2.0,-0.04532459922022514,0.7626528943119782,28,0.2857142857142857,-0.0976946161418184
4h,20,25.0,False,True,2.0,3.0,-0.06486601280336668,0.6173090013971755,22,0.18181818181818182,-0.11536973133414263
4h,20,25.0,False,True,3.0,1.0,-0.045521298300301494,0.6994876839324126,28,0.42857142857142855,-0.07795983157226061
4h,20,25.0,False,True,3.0,1.5,-0.024431214376765875,0.8173541847583878,22,0.36363636363636365,-0.06029838269787413
4h,20,25.0,False,True,3.0,2.0,-0.07370137211375549,0.4835193720088198,19,0.21052631578947367,-0.08094897454100558
4h,20,25.0,False,True,3.0,3.0,-0.055141317331915185,0.5850671401482179,17,0.17647058823529413,-0.08691780756958345
4h,20,25.0,False,False,1.5,1.0,-0.06479260719688007,0.4994291675649819,20,0.35,-0.07358609965783114
4h,20,25.0,False,False,1.5,1.5,-0.06011184004327241,0.5348576481988022,18,0.2777777777777778,-0.06371751783595236
4h,20,25.0,False,False,1.5,2.0,-0.0912544218109701,0.36985815779337067,18,0.16666666666666666,-0.0912544218109701
4h,20,25.0,False,False,1.5,3.0,-0.08139965700098872,0.3964198034918232,16,0.125,-0.08920581679650186
4h,20,25.0,False,False,2.0,1.0,-0.043923864390927325,0.5950065137657999,18,0.3888888888888889,-0.043923864390927325
4h,20,25.0,False,False,2.0,1.5,-0.0717505658466906,0.42933968341410744,17,0.23529411764705882,-0.07378390634329457
4h,20,25.0,False,False,2.0,2.0,-0.09787547565013521,0.2632621725482952,16,0.125,-0.09787547565013521
4h,20,25.0,False,False,3.0,1.0,-0.07858070229687997,0.30941731214577234,16,0.25,-0.07858070229687997
4h,40,0.0,True,True,1.5,1.0,-0.05146130929882253,0.7231840539682503,34,0.4411764705882353,-0.07300173028205403
4h,40,0.0,True,True,1.5,1.5,-0.01876846774942076,0.8898098178578574,28,0.39285714285714285,-0.058039344619715494
4h,40,0.0,True,True,1.5,2.0,-0.04087724030668338,0.7805544905210849,27,0.2962962962962963,-0.07140938937554253
4h,40,0.0,True,True,1.5,3.0,-0.06841190710489953,0.6015613581057109,22,0.18181818181818182,-0.12612419354988125
4h,40,0.0,True,True,2.0,1.0,-0.00960118757152617,0.9353002631527254,30,0.5,-0.04152623730608196
4h,40,0.0,True,True,2.0,1.5,-0.017705549125629272,0.8870189133870555,26,0.38461538461538464,-0.056710298176771756
4h,40,0.0,True,True,2.0,2.0,-0.008210459086019695,0.9479564151808946,24,0.3333333333333333,-0.05096047010605176
4h,40,0.0,True,True,2.0,3.0,-0.02683927746492276,0.8039461398261756,18,0.2222222222222222,-0.07792453331571725
4h,40,0.0,True,True,3.0,1.0,0.004307220627535635,1.0398470686219277,23,0.5217391304347826,-0.04049797565514157
4h,40,0.0,True,True,3.0,1.5,-0.03241177042900578,0.7201231303580319,18,0.3333333333333333,-0.05927631539353628
4h,40,0.0,True,True,3.0,2.0,-0.04037569881996006,0.6488266838562978,16,0.25,-0.06709529470301379
4h,40,0.0,True,False,1.5,1.0,-0.035994774490076265,0.6442112530257287,17,0.4117647058823529,-0.035994774490076265
4h,40,0.0,False,True,1.5,1.0,-0.1321387156484638,0.5892661752084964,56,0.39285714285714285,-0.13578987358547456
4h,40,0.0,False,True,1.5,1.5,-0.04411217050507332,0.8540332459968291,50,0.38,-0.08993470420645222
4h,40,0.0,False,True,1.5,2.0,-0.08658517484408512,0.7051714067485166,43,0.27906976744186046,-0.14207102478669753
4h,40,0.0,False,True,1.5,3.0,-0.07467238938816734,0.7357791570322083,38,0.21052631578947367,-0.1408308731643808
4h,40,0.0,False,True,2.0,1.0,-0.051853135806220196,0.8025190847735054,50,0.46,-0.067474825100178
4h,40,0.0,False,True,2.0,1.5,-0.061884672130111396,0.7509859970598812,40,0.35,-0.10002972042956282
4h,40,0.0,False,True,2.0,2.0,-0.030082050492389545,0.871121386076095,35,0.3142857142857143,-0.06474135696364669
4h,40,0.0,False,True,2.0,3.0,-0.0746621089001952,0.6460894471307449,27,0.18518518518518517,-0.09119600059600541
4h,40,0.0,False,True,3.0,1.0,-0.007922629607877374,0.9544507672662632,36,0.5,-0.05057721996611342
4h,40,0.0,False,True,3.0,1.5,0.00886377204018185,1.0595278372351349,26,0.4230769230769231,-0.053970311795047965
4h,40,0.0,False,True,3.0,2.0,-0.09761434614643894,0.41280700620439037,22,0.18181818181818182,-0.10603219570903255
4h,40,0.0,False,True,3.0,3.0,-0.0457181692151204,0.6965203308613857,20,0.2,-0.07729533063234506
4h,40,0.0,False,False,1.5,1.0,-0.048047736531997565,0.6611612369929938,24,0.4166666666666667,-0.05386946248902935
4h,40,0.0,False,False,1.5,1.5,-0.0431845115919407,0.6941853242785213,21,0.3333333333333333,-0.04999521172578836
4h,40,0.0,False,False,1.5,2.0,-0.08335392900295169,0.46771687802189477,20,0.2,-0.08335392900295169
4h,40,0.0,False,False,1.5,3.0,-0.10117352572643779,0.3458717195153696,18,0.1111111111111111,-0.10117352572643779
4h,40,0.0,False,False,2.0,1.0,-0.0152924622250864,0.8626939147004842,21,0.47619047619047616,-0.04876365943133654
4h,40,0.0,False,False,2.0,1.5,-0.044425973439748856,0.6558539315511718,19,0.3157894736842105,-0.05810794173142597
4h,40,0.0,False,False,2.0,2.0,-0.05257473039429661,0.5915294615135004,17,0.23529411764705882,-0.07065610346359297
4h,40,0.0,False,False,3.0,1.0,0.016125594355625328,1.2004333123152962,18,0.5555555555555556,-0.03789549546961579
4h,40,20.0,True,True,1.5,1.0,-0.02059426091995442,0.8448099560231696,25,0.48,-0.04494219413357714
4h,40,20.0,True,True,1.5,1.5,-0.020206206109205982,0.846390991199709,21,0.38095238095238093,-0.0461076344702519
4h,40,20.0,True,True,1.5,2.0,-0.05690819825615867,0.6152637200469668,20,0.25,-0.08125425128603458
4h,40,20.0,True,True,1.5,3.0,-0.0199559154343093,0.8441682305095408,17,0.23529411764705882,-0.0805617536693295
4h,40,20.0,True,True,2.0,1.0,-0.01678504481189047,0.8587002880371297,23,0.4782608695652174,-0.0337458357267989
4h,40,20.0,True,True,2.0,1.5,-0.043892746276151806,0.6507421560182394,19,0.3157894736842105,-0.06449154136456114
4h,40,20.0,True,True,2.0,2.0,-0.0627651397709198,0.5297249248727616,18,0.2222222222222222,-0.08726012104737069
4h,40,20.0,True,True,2.0,3.0,-0.03533252882335369,0.694760533759097,15,0.2,-0.0777941574888078
4h,40,20.0,True,True,3.0,1.0,-0.03270548803524398,0.6599251242833075,17,0.4117647058823529,-0.05915998052435445
4h,40,20.0,True,True,3.0,1.5,-0.036258441163032895,0.6548125955043482,16,0.3125,-0.058804885258269546
4h,40,20.0,False,True,1.5,1.0,-0.08228869623691315,0.6628671129109583,43,0.4186046511627907,-0.09574420587578658
4h,40,20.0,False,True,1.5,1.5,-0.04066531384119754,0.8330420930819296,40,0.375,-0.09464808518691825
4h,40,20.0,False,True,1.5,2.0,-0.08166102106840878,0.6566355879007801,34,0.2647058823529412,-0.14639999111556135
4h,40,20.0,False,True,1.5,3.0,-0.054507781402439504,0.7724580249074985,32,0.21875,-0.1290763392922003
4h,40,20.0,False,True,2.0,1.0,-0.039028701352596396,0.8099862226419996,39,0.46153846153846156,-0.07054905202550454
4h,40,20.0,False,True,2.0,1.5,-0.053727322197798855,0.7329590409058481,32,0.34375,-0.10051140637880418
4h,40,20.0,False,True,2.0,2.0,-0.06652690149960305,0.6828610624954373,30,0.26666666666666666,-0.1075939200363093
4h,40,20.0,False,True,2.0,3.0,-0.07356669887667922,0.5914985906191129,23,0.17391304347826086,-0.09761471016487389
4h,40,20.0,False,True,3.0,1.0,-0.016510259669917815,0.891823897984889,31,0.4838709677419355,-0.050871130599075
4h,40,20.0,False,True,3.0,1.5,-0.0034377788636286155,0.9763246838224754,25,0.4,-0.047591365389150875
4h,40,20.0,False,True,3.0,2.0,-0.04195371218257138,0.7273339983599151,22,0.2727272727272727,-0.05127751204857123
4h,40,20.0,False,True,3.0,3.0,0.03335915780152976,1.309246447009903,16,0.3125,-0.03828217836222636
4h,40,20.0,False,False,1.5,1.0,-0.036969217683640476,0.698623327996307,21,0.42857142857142855,-0.06239300283692484
4h,40,20.0,False,False,1.5,1.5,-0.046004616021046774,0.6483069218983079,19,0.3157894736842105,-0.049664413129769214
4h,40,20.0,False,False,1.5,2.0,-0.09191841362087538,0.37578467005873073,18,0.16666666666666666,-0.09191841362087538
4h,40,20.0,False,False,1.5,3.0,-0.08170053604477157,0.403823847738456,16,0.125,-0.08170053604477157
4h,40,20.0,False,False,2.0,1.0,-0.03536684747860841,0.6814452387782005,19,0.42105263157894735,-0.05212762318009734
4h,40,20.0,False,False,2.0,1.5,-0.06994889442636432,0.44170692991104354,17,0.23529411764705882,-0.06994889442636432
4h,40,20.0,False,False,2.0,2.0,-0.09715321689653988,0.2704745997598263,16,0.125,-0.09715321689653988
4h,40,20.0,False,False,3.0,1.0,-0.0223782044153501,0.7481000956567018,16,0.4375,-0.03932931612046753
4h,40,25.0,True,True,1.5,1.0,-0.0095719386055102,0.9222047373397396,24,0.5,-0.042198885940751385
4h,40,25.0,True,True,1.5,1.5,-0.009271073624430803,0.9248000075332867,20,0.4,-0.04055284947366178
4h,40,25.0,True,True,1.5,2.0,-0.04679743523861435,0.6604059729351089,19,0.2631578947368421,-0.07114348826849015
4h,40,25.0,True,True,1.5,3.0,-0.010788132312256837,0.9092617251990897,16,0.25,-0.0710551048884428
4h,40,25.0,True,True,2.0,1.0,-0.006563386808872362,0.9399932970722741,22,0.5,-0.03167768219406242
4h,40,25.0,True,True,2.0,1.5,-0.03375790012413904,0.7092886742986403,18,0.3333333333333333,-0.0544907783470171
4h,40,25.0,True,True,2.0,2.0,-0.052371684829525256,0.5786868126844279,17,0.23529411764705882,-0.07810121142774862
4h,40,25.0,True,True,3.0,1.0,-0.022814725017699877,0.7355754760352917,16,0.4375,-0.04926921750681035
4h,40,25.0,True,True,3.0,1.5,-0.027027059268310394,0.7179053867872185,15,0.3333333333333333,-0.049573503363547045
4h,40,25.0,False,True,1.5,1.0,-0.07105620785250144,0.6559203503704637,36,0.4166666666666667,-0.09231267119268916
4h,40,25.0,False,True,1.5,1.5,-0.032555160564417984,0.8358102510065992,32,0.375,-0.07836973341215847
4h,40,25.0,False,True,1.5,2.0,-0.05069371974230963,0.7386355591549667,28,0.2857142857142857,-0.11905988097673925
4h,40,25.0,False,True,1.5,3.0,-0.032659060107257054,0.8319822100354142,26,0.23076923076923078,-0.10965031163893468
4h,40,25.0,False,True,2.0,1.0,-0.0283471689765038,0.8304287175527124,32,0.46875,-0.06918504696192584
4h,40,25.0,False,True,2.0,1.5,-0.017825633202768754,0.8860345847794098,26,0.38461538461538464,-0.07015883762682285
4h,40,25.0,False,True,2.0,2.0,-0.03742592499229758,0.773585534029417,24,0.2916666666666667,-0.08842871799630914
4h,40,25.0,False,True,2.0,3.0,-0.08235925915001518,0.48340200533073946,20,0.15,-0.10652821583411676
4h,40,25.0,False,True,3.0,1.0,-0.033772019889119154,0.7491184386582164,25,0.44,-0.060683241220541806
4h,40,25.0,False,True,3.0,1.5,-0.0030141210068526103,0.9741126952541539,20,0.4,-0.043822695254499444
4h,40,25.0,False,True,3.0,2.0,-0.04878453533663274,0.6063577518891079,17,0.23529411764705882,-0.05810833520263259
4h,40,25.0,False,True,3.0,3.0,-0.029856704860658057,0.7403657553446265,15,0.2,-0.0760327443315143
4h,40,25.0,False,False,1.5,1.0,-0.044562171546320695,0.5601830229682666,16,0.375,-0.06100201532383376
4h,60,0.0,True,True,1.5,1.0,-0.050257530068204326,0.7003162143331925,30,0.43333333333333335,-0.06531530742939173
4h,60,0.0,True,True,1.5,1.5,-0.025774309301560216,0.8281729079471464,24,0.375,-0.049816886611556255
4h,60,0.0,True,True,1.5,2.0,-0.03968892022792936,0.762522810559057,24,0.2916666666666667,-0.064461935977843
4h,60,0.0,True,True,1.5,3.0,-0.03823599727296201,0.7370605301487172,19,0.21052631578947367,-0.10666601800024034
4h,60,0.0,True,True,2.0,1.0,-0.008168604192652529,0.936675482145012,26,0.5,-0.03181644719823218
4h,60,0.0,True,True,2.0,1.5,-0.012752588935796672,0.9076258145545423,23,0.391304347826087,-0.04738193023222048
4h,60,0.0,True,True,2.0,2.0,-0.006727566232850424,0.9512132464000341,21,0.3333333333333333,-0.04125067999820198
4h,60,0.0,True,True,2.0,3.0,0.002795384435567483,1.02563043122179,15,0.26666666666666666,-0.058697018561458036
4h,60,0.0,True,True,3.0,1.0,-0.004295736739095668,0.9562118147058579,20,0.5,-0.03001488297252708
4h,60,0.0,True,True,3.0,1.5,-0.013900970874495377,0.857127665971539,16,0.375,-0.04085009569663223
4h,60,0.0,True,False,1.5,1.0,-0.016062403765834676,0.8034665494555924,15,0.4666666666666667,-0.022874329645684033
4h,60,0.0,False,True,1.5,1.0,-0.14547782794557074,0.5002890527732508,48,0.3541666666666667,-0.14908591969411522
4h,60,0.0,False,True,1.5,1.5,-0.06087607686042118,0.7679859120203038,42,0.35714285714285715,-0.10592910815195755
4h,60,0.0,False,True,1.5,2.0,-0.0843302179026999,0.6711817541619075,37,0.2702702702702703,-0.1398160678453121
4h,60,0.0,False,True,1.5,3.0,-0.10991594508001867,0.5740375328435068,34,0.17647058823529413,-0.171643810901162
4h,60,0.0,False,True,2.0,1.0,-0.06834108027881625,0.7056901809697522,42,0.42857142857142855,-0.08405384736901744
4h,60,0.0,False,True,2.0,1.5,-0.04724790869492368,0.7755504499062131,34,0.35294117647058826,-0.08722358729041046
4h,60,0.0,False,True,2.0,2.0,-0.04811629483536595,0.7735006455130798,31,0.2903225806451613,-0.08308785122805662
4h,60,0.0,False,True,2.0,3.0,-0.0566671418661997,0.7063395570888088,25,0.2,-0.07280997741335249
4h,60,0.0,False,True,3.0,1.0,-0.0639623716687614,0.6263111206438119,30,0.4,-0.08901605629512288
4h,60,0.0,False,True,3.0,1.5,-0.019779741679491036,0.8636860309517985,24,0.375,-0.06405609586412508
4h,60,0.0,False,True,3.0,2.0,-0.09805301110331144,0.40945897305390566,22,0.18181818181818182,-0.10647086066590505
4h,60,0.0,False,True,3.0,3.0,-0.05583907464385407,0.5771915525124581,17,0.17647058823529413,-0.08741623606107873
4h,60,0.0,False,False,1.5,1.0,-0.046360096179840715,0.6178712476716127,20,0.4,-0.05296226725832409
4h,60,0.0,False,False,1.5,1.5,-0.02645017312567821,0.7625556562462317,17,0.35294117647058826,-0.03969014785156533
4h,60,0.0,False,False,1.5,2.0,-0.05530967474705706,0.5750985087656558,17,0.23529411764705882,-0.05530967474705706
4h,60,0.0,False,False,1.5,3.0,-0.0724121598669979,0.4331842605963764,15,0.13333333333333333,-0.0724121598669979
4h,60,0.0,False,False,2.0,1.0,-0.01468815551716851,0.839270300844408,17,0.47058823529411764,-0.04044431110790947
4h,60,0.0,False,False,2.0,1.5,-0.01495098019064045,0.8515750522207776,16,0.375,-0.03553567585483286
4h,60,0.0,False,False,3.0,1.0,-0.013543075580992658,0.8317002511510044,15,0.4666666666666667,-0.031933905124590156
4h,60,20.0,True,True,1.5,1.0,-0.019840474139985798,0.8383915648277618,23,0.4782608695652174,-0.044195494998998996
4h,60,20.0,True,True,1.5,1.5,-0.024071025174070337,0.8018651118371934,19,0.3684210526315789,-0.0461076344702519
4h,60,20.0,True,True,1.5,2.0,-0.0477036064158487,0.6560916490493215,19,0.2631578947368421,-0.0720496594457245
4h,60,20.0,True,True,1.5,3.0,-0.011090189252833449,0.9069575259976843,16,0.25,-0.0788083216779254
4h,60,20.0,True,True,2.0,1.0,-0.016270365721371638,0.8509149586827582,21,0.47619047619047616,-0.03323115663628018
4h,60,20.0,True,True,2.0,1.5,-0.034712756106380915,0.7020219563576566,18,0.3333333333333333,-0.06449154136456114
4h,60,20.0,True,True,2.0,2.0,-0.052859555150078674,0.5764244859535665,17,0.23529411764705882,-0.07858908174830193
4h,60,20.0,True,True,3.0,1.0,-0.0418646358065804,0.5654793453591589,16,0.375,-0.05915998052435445
4h,60,20.0,True,True,3.0,1.5,-0.0271638493227232,0.7168818625905569,15,0.3333333333333333,-0.04971029341795985
4h,60,20.0,False,True,1.5,1.0,-0.09909963482908202,0.5539855374313727,37,0.3783783783783784,-0.11174514931680479
4h,60,20.0,False,True,1.5,1.5,-0.05317106197531629,0.7523646124754833,34,0.35294117647058826,-0.10747721337139304
4h,60,20.0,False,True,1.5,2.0,-0.07263952249185457,0.6552207120540883,30,0.26666666666666666,-0.13737849253900736
4h,60,20.0,False,True,1.5,3.0,-0.053529687122589764,0.7454777811924196,28,0.21428571428571427,-0.12809824501235056
4h,60,20.0,False,True,2.0,1.0,-0.05728577168084015,0.6890135379207533,33,0.42424242424242425,-0.08219665887558125
4h,60,20.0,False,True,2.0,1.5,-0.036902044366872944,0.786901724048083,28,0.35714285714285715,-0.08607584306689964
4h,60,20.0,False,True,2.0,2.0,-0.05530770637868643,0.6952282259485977,26,0.2692307692307692,-0.09835838253448004
